Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
El Farolito,Mexican,1,4.0,5275,"[""I came with friends for lunch around 2pm and it wasn't busy. Parking is super tough around the area and metered. We got to order immediately and I got a..."", ""If you're like me and recently moved to SF or are visiting, here's an honest review. This place has great food but is NO frills. Basic seating, chaotic..."", 'My favorite burrito in , make sure to get the pork! Open late night when the crowd is fun, drunk and rowdy. \n\nAs delicious as these burritos might be, be...']",Mission,37.75265121459961,-122.41812133789062
Bread N’ Chu,Other,2,4.0,321,"['Cute sandwich place in the Richmond neighborhood. Sandwiches are made with Japanese milk bread-- the bread is the highlight. The bread is super soft with...', ""Such a cute sando shop! I went here randomly cause I was craving a sando so looked one up near me. Then, I found Bread N' Chu. The shop is fairly small. It..."", ""Who doesn't a love a great Sando?! \n\nBread N' Chu makes great & tasty sando's and fries. Found parking right in front of the store on the weekend so I would...""]",Outer Richmond,37.782405853271484,-122.4797134399414
Ernest,American (New),3,4.5,278,"[""This place F***s\n\n. Best tasting menu I've ever had. Go on an empty stomach. The uni will have you making bad decisions. Do it."", ""Ok. I couldn't stop thinking about the soft serve so I came back the week after for another meal. I got to the restaurant at 4:50pm on a Saturday and we..."", 'Came here for a ""casual"" weeknight dinner. Meaning, we had to run an errand nearby, learned that they had walk-ins, and got there pretty much right when...']",Mission,37.76329040527344,-122.41073608398438
Chong Qing Xiao Mian,Other,2,4.0,1039,"['Great food! \nStaff was very nice and considerate of what would be too hot for the kids.\nLarge portions!', ""Delicious Hunan Noodles. I love coming here, especially for their fish filet and pickled vegetable noodle soup. It's got the perfect balance of spiciness &..."", 'Great quality noodles - super chewy and al dente. Thought the sauce could be spicier and have more kick but overall a yummy place to stop by for a quick...']",Chinatown,37.79638671875,-122.40534210205078
The Crew,Korean,2,4.0,505,"['I was coming back from classes when I stumbled across this place! The place was quite busy, but the service was still good and attentive. I ordered the...', 'We were looking for ""snack"" kind food and found ourself here @The Crew recommended by Yelpers. This is very homey neighborhood divey-ish Korean spot. \nWe...', 'This was my first time trying The Crew and the first thing I noticed when I went in was that the interior is very comfortable and home-like. I had a big...']",Outer Sunset,37.75434112548828,-122.4781723022461
Birba,Other,2,4.5,168,"['Best way to describe this place is ""hippy vino meets yogi master"" -- it\'s a relaxing vibe! \n\nBeautifully situation in a ""backyard"" surrounded by plants and...', ""Whether you're meeting friends, colleagues/co-workers, or a date: Birba manages to hit the sweet spot for any occasion. The outdoor patio is absolutely..."", 'Ambiance - 4/5\nWine and snacks - 4/5\nService - 4/5\n\nHad a great time at Birba! Lucas was our server and took great care of us--super attentive and...']",Hayes Valley,37.777870178222656,-122.42420959472656
Bacco,Italian,2,4.0,533,"['Very nice patio on the back of the restaurant.\nVery cozy, heaters, good music.\nThe fish with roasted potatoes was very good.', 'I rarely get into the city but I was here on business and started off at my friends bar in Noe Valley. When her shift was over we walked to Bacco. I have...', 'The area in the back is a lovely area with heaters and lots of succulents around. We were able to get a table when they opened at five.\nThe bread has a good...']",Noe Valley,37.751468658447266,-122.43003845214844
Loló,Mexican,2,4.0,2388,"['This has been out for to restaurant for years. Never disappoints. Shrimp tacos are to die for', 'Was popping on a Wednesday night! Our group of 4 were told we had a 45 minute wait but it ended up only being 10 minutes. \n\nThe inside was very quaintly...', ""What's a great way to wrap up a long week? Good food at a fun restaurant.\n\nParking - Normally, I would say parking around the area is pretty difficult. On a...""]",Dolores Heights,37.757347106933594,-122.42140197753906
Delarosa,Pizza,2,4.0,1536,"['Very busy around 12:00 pm on a weekday. Service is good and the restaurant is very clean. Can be a very loud atmosphere during the lunch rush but much...', ""With HOW popping Delarosa is, I expected it to be mind blowing, but it's just not my vibe. \n\nI've been twice on different days of the week, and somehow both..."", '10.02.2022 | 11:30am\n\nLocation: this location is tucked away in Yerba Buena Gardens with the closest entrance on Mission St in between 3rd and 5th Street....']",South of Market,37.78566360473633,-122.4042739868164
Chez Maman West,Other,2,4.0,1404,"['Welcome to Hayes Valley, on a Sunday brunch definitely pull up to the most exclusive brunch spots in the city! \n\nChez Maman always has a line packed out the...', ""First time here for brunch and they didn't fail me at all. We didn't make any reservation (not sure if you can or not), just walked in on Saturday for..."", ""One of my favorite brunch places in Hayes Valley! While I'm not usually one to wait in long lines for a brunch (or anything, really), I never seem able to...""]",Hayes Valley,37.7769889831543,-122.42316436767578
Marugame Udon,Japanese,2,4.0,2196,"['If you want it good and fast, this is the place.  The broth is tasty, the meat was savory and the udon was on point.  Quick, tasty and worth the...', 'Absolutely phenomenal noodles and tempura. The tonkatsu has amazing flavors and the udon is freshly made. The entire place is cafeteria styled and has a...', 'Came to this particular branch for the second time (first time was over 5 years ago) and they never disappoint me. This time I ordered Kitsune udon with...']",Stonestown,37.72749328613281,-122.47653198242188
Tadu Ethiopian Kitchen,Other,2,4.5,390,"[""I've been going here for many years. Location is fantastic! The owner is very friendly. Always greets us with a smiling face, offers tea, samboosa, etc. The..."", 'Great value for portion size and is very delightful even at home. \n\nWe were in the neighborhood to walk our doggie and wanted to grab something to go. Tadu...', ""I've loved every Ethiopian restaurant I have tried across this country (+ both coasts!) so much so that I genuinely thought it was hard to make it bad (I...""]",Mission Bay,37.77349853515625,-122.39152526855469
Cafe Bunn Mi,Vietnamese,2,4.0,1383,"['Very good crispy duck bánh mì. Good size and soft yet crispy bread. \n\nThe interior is a bit unwelcoming so I always get my sandwich to go.', ""There are so many great eating establishments on Clement that it can be hard to standout. But the duck banh mi is truly a standout. \n\nI've had the..."", ""Lined up. Saw two guys working  in the front, unmasked. All the kitchen staff, women, masked. Line was slow, decided to leave. \n\nYou don't have to wear a...""]",Inner Richmond,37.78273010253906,-122.46369171142578
Cassava,American (New),3,4.0,967,"['So happy I was able to try out this place for SF restaurant week. They had a 3 course prixe- fixe dinner for $45 PP. That is defintely a steal. Literally...', 'Arrived early for the reservation and was seated immediately. Asked if we could sit inside but they said they were booked. The 6th person in the party had...', 'Stopped by for the restaurant week menu!! The food truly did not disappoint and the service was great. Everyone working was incredibly friendly and...']",North Beach,37.798770904541016,-122.408203125
Job Corps Advanced Culinary Academy Fine Dining Restaurant,American (New),2,4.5,29,"['My sweetness and I indulged ourselves in celebrating Halloween with a gracious luncheon.\n\nStarted with Appetizers:\n* Wild Mushroom Soup w/Parmesan Cheese...', 'What a pleasant dining experience.  Funded by the Federal government, this program brings together youths from across the U.S.  It provides disadvantaged...', 'The culinary program at the job corpse based on treasure Island San Francisco area is an outstanding job development program.\n\nThe meals were gorgeous and...']",Treasure Island,37.82162094116211,-122.36920166015625
Kantine,Other,2,4.5,304,"['I wanted to give Kantine a try for several reasons: my love for Scandinavian inspired menus & design, interest in the culture/craft/cultivation of Northern...', 'My experience here was pretty good. The menu was unique, and the baked items looked fresh and delicious. The downside for me was the price which seemed...', ""Came here with a friend for weekend brunch and there was a long line. My friend's food was brought out and mine wasn't 15 min later... had to go and ask the...""]",Mint Hill,37.77065658569336,-122.42530822753906
Brioche Bakery & Cafe,Breakfast & Brunch,2,4.0,79,"['Beautiful space, both inside and outdoors. The outdoor heaters provided just the right amount of heat to make it pleasant. \n\nMy daughter had the eggs bene,...', 'The food was ok...simple menu, nothing crazy. Waitress was nice. Seats are uncomfortable. The overall atmosphere is loud. \n\nNot the businesses fault, but...', 'Wow!  Best value eatery to be found on Haight.  Small but excellent menu, everything was great that we had.\n\nClean bathrooms.  Wonderful outside seating...']",Haight Ashbury,37.769981384277344,-122.44933319091797
Rong’s,Other,2,4.5,282,"['SOOO GOOD! The Pork belly is so tasty. The rice cakes were so good! The won tons are so juicy.The fried rice was so delicious.Five stars!', ""Rong's had been on my list of places to try since I had initially planned my San Fran trip in 2020. Even though it underwent a name change since then, it..."", ""3.5 stars\n\nNot a spot I'd go out if your way for but it's a cute neighborhood restaurant in Outer Sunset. It used to be Jiangnan Cuisine, but with the...""]",Outer Richmond,37.776031494140625,-122.49559020996094
